id,name,brand,category,price,old_price,currency,color,sizes,gender,url,image,in_stock,image_kind,style_fields,parsed_at
200584265,"Пальто женское демисезонное удлиненное, пальто драповое",Finn Flare,пальто,5967,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/200584265/detail.aspx,https://basket-13.wbbasket.ru/vol2005/part200584/200584265/images/big/1.webp,true,packshot,classic,2026-07-16
863872340,Пальто весна-осень шерстянное пиджак демисезонное оверсайз,Hosta,пальто,3914,,RUB,серый,,женский,https://www.wildberries.ru/catalog/863872340/detail.aspx,https://basket-38.wbbasket.ru/vol8638/part863872/863872340/images/big/1.webp,true,model,classic,2026-07-16
221295851,Пальто демисезонное большие размеры,FANCY CODE,пальто,4601,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/221295851/detail.aspx,https://basket-15.wbbasket.ru/vol2212/part221295/221295851/images/big/1.webp,true,model,classic,2026-07-16
158492865,Шинель пальто зимнее суконное,ЗАЩИТА И ОБОРОНА,пальто,3706,,RUB,серый,,женский,https://www.wildberries.ru/catalog/158492865/detail.aspx,https://basket-10.wbbasket.ru/vol1584/part158492/158492865/images/big/1.webp,true,packshot,classic,2026-07-16
251183074,Весеннее пальто длинное с поясом,mmbrand a,аксессуар,3294,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/251183074/detail.aspx,https://basket-16.wbbasket.ru/vol2511/part251183/251183074/images/big/1.webp,true,model,classic,2026-07-16
540025387,Пальто свободное демисезонное с поясом,Smith&Soul,аксессуар,15377,,RUB,серый,,женский,https://www.wildberries.ru/catalog/540025387/detail.aspx,https://basket-28.wbbasket.ru/vol5400/part540025/540025387/images/big/1.webp,true,packshot,classic,2026-07-16
200300011,Шерстяное пальто осеннее короткое,AVELY,пальто,10136,,RUB,серый,,женский,https://www.wildberries.ru/catalog/200300011/detail.aspx,https://basket-13.wbbasket.ru/vol2003/part200300/200300011/images/big/1.webp,true,model,classic,2026-07-16
898198677,Пальто женское длинное демисезонное,KATY PRETTY,пальто,7089,,RUB,серый,,женский,https://www.wildberries.ru/catalog/898198677/detail.aspx,https://basket-39.wbbasket.ru/vol8981/part898198/898198677/images/big/1.webp,true,model,classic,2026-07-16
311201938,Полупальто шерстяное прямое,MAISON DAVID,пальто,11184,,RUB,красный,,женский,https://www.wildberries.ru/catalog/311201938/detail.aspx,https://basket-19.wbbasket.ru/vol3112/part311201/311201938/images/big/1.webp,true,model,classic,2026-07-16
259020636,Пальто демисезонное большие размеры,FANCY CODE,пальто,5864,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/259020636/detail.aspx,https://basket-16.wbbasket.ru/vol2590/part259020/259020636/images/big/1.webp,true,model,classic,2026-07-16
516133879,Пуховик зимний с капюшоном и поясом,LIMIWAY,аксессуар,22320,,RUB,белый,,женский,https://www.wildberries.ru/catalog/516133879/detail.aspx,https://basket-27.wbbasket.ru/vol5161/part516133/516133879/images/big/1.webp,true,model,natural,2026-07-16
310032823,подарок на 8 марта жилет-пуховик,Siberian Warmth,пальто,2052,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/310032823/detail.aspx,https://basket-19.wbbasket.ru/vol3100/part310032/310032823/images/big/1.webp,true,model,natural,2026-07-16
530049992,Куртка длинная стеганая с капюшоном,Befree,пальто,2148,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/530049992/detail.aspx,https://basket-28.wbbasket.ru/vol5300/part530049/530049992/images/big/1.webp,true,model,natural,2026-07-16
530049993,Куртка длинная стеганая с капюшоном,Befree,пальто,2113,,RUB,серый,,женский,https://www.wildberries.ru/catalog/530049993/detail.aspx,https://basket-28.wbbasket.ru/vol5300/part530049/530049993/images/big/1.webp,true,model,natural,2026-07-16
478222953,Куртка стеганая со съемным капюшоном,Befree,пальто,2760,,RUB,белый,,женский,https://www.wildberries.ru/catalog/478222953/detail.aspx,https://basket-26.wbbasket.ru/vol4782/part478222/478222953/images/big/1.webp,true,model,natural,2026-07-16
478222865,Куртка стеганая с капюшоном,Befree,пальто,2579,,RUB,белый,,женский,https://www.wildberries.ru/catalog/478222865/detail.aspx,https://basket-26.wbbasket.ru/vol4782/part478222/478222865/images/big/1.webp,true,model,natural,2026-07-16
478222951,Куртка стеганая со съемным капюшоном,Befree,пальто,2760,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/478222951/detail.aspx,https://basket-26.wbbasket.ru/vol4782/part478222/478222951/images/big/1.webp,true,model,natural,2026-07-16
478222952,Куртка стеганая со съемным капюшоном,Befree,пальто,2760,,RUB,черный,,женский,https://www.wildberries.ru/catalog/478222952/detail.aspx,https://basket-26.wbbasket.ru/vol4782/part478222/478222952/images/big/1.webp,true,model,natural,2026-07-16
100258944,Пуховик зимний длинный с капюшоном,Over Easy Sale,пальто,5344,,RUB,серый,,женский,https://www.wildberries.ru/catalog/100258944/detail.aspx,https://basket-05.wbbasket.ru/vol1002/part100258/100258944/images/big/1.webp,true,model,natural,2026-07-16
100278005,Пуховик зимний с капюшоном,Over Easy Sale,пальто,4924,,RUB,белый,,женский,https://www.wildberries.ru/catalog/100278005/detail.aspx,https://basket-05.wbbasket.ru/vol1002/part100278/100278005/images/big/1.webp,true,model,natural,2026-07-16
182126270,Куртка демисезонная короткая дутая,Fashion Wind,пальто,8679,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/182126270/detail.aspx,https://basket-12.wbbasket.ru/vol1821/part182126/182126270/images/big/1.webp,true,model,natural,2026-07-16
526251109,Пуховик на натуральном утеплителе,Befree,пальто,6513,,RUB,черный,,женский,https://www.wildberries.ru/catalog/526251109/detail.aspx,https://basket-28.wbbasket.ru/vol5262/part526251/526251109/images/big/1.webp,true,model,natural,2026-07-16
506105962,Куртка утепленная темно-серая пуховик,Camel Active,пальто,38493,,RUB,серый,,женский,https://www.wildberries.ru/catalog/506105962/detail.aspx,https://basket-27.wbbasket.ru/vol5061/part506105/506105962/images/big/1.webp,true,packshot,natural,2026-07-16
48420589,Пуховик зимний с капюшоном длинный оверсайз до колен,MUST HAVE Clothes,пальто,74400,,RUB,черный,,женский,https://www.wildberries.ru/catalog/48420589/detail.aspx,https://basket-04.wbbasket.ru/vol484/part48420/48420589/images/big/1.webp,true,packshot,natural,2026-07-16
239420004,Дубленка зимняя авиатор больших размеров демисезон,filio,пальто,8688,,RUB,черный,,женский,https://www.wildberries.ru/catalog/239420004/detail.aspx,https://basket-15.wbbasket.ru/vol2394/part239420/239420004/images/big/1.webp,true,model,natural,2026-07-16
278036406,Дубленка зимняя с капюшоном большие размеры,L2BS,пальто,15710,,RUB,черный,,женский,https://www.wildberries.ru/catalog/278036406/detail.aspx,https://basket-17.wbbasket.ru/vol2780/part278036/278036406/images/big/1.webp,true,model,natural,2026-07-16
525036658,Дубленка удлиненная с мехом демисезон,S&K.,пальто,38400,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/525036658/detail.aspx,https://basket-28.wbbasket.ru/vol5250/part525036/525036658/images/big/1.webp,true,model,natural,2026-07-16
551582070,Дубленка с мехом,,пальто,11818,,RUB,серый,,женский,https://www.wildberries.ru/catalog/551582070/detail.aspx,https://basket-29.wbbasket.ru/vol5515/part551582/551582070/images/big/1.webp,true,packshot,natural,2026-07-16
138066182,Дублёнка демисезонная весна,МОDНЫЙ МЕХ,пальто,9498,,RUB,серый,,женский,https://www.wildberries.ru/catalog/138066182/detail.aspx,https://basket-10.wbbasket.ru/vol1380/part138066/138066182/images/big/1.webp,true,packshot,natural,2026-07-16
266192718,Дубленка авиатор зимняя короткая,Orbro,пальто,4080,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/266192718/detail.aspx,https://basket-17.wbbasket.ru/vol2661/part266192/266192718/images/big/1.webp,true,packshot,natural,2026-07-16
290741395,Дубленка с мехом,,пальто,13046,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/290741395/detail.aspx,https://basket-18.wbbasket.ru/vol2907/part290741/290741395/images/big/1.webp,true,packshot,natural,2026-07-16
568932834,Дубленка зимняя с капюшоном,New H&C,пальто,17126,,RUB,фиолетовый,,женский,https://www.wildberries.ru/catalog/568932834/detail.aspx,https://basket-29.wbbasket.ru/vol5689/part568932/568932834/images/big/1.webp,true,model,natural,2026-07-16
602556300,Дубленка,MAISON DAVID,пальто,6385,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/602556300/detail.aspx,https://basket-30.wbbasket.ru/vol6025/part602556/602556300/images/big/1.webp,true,model,natural,2026-07-16
289646227,Дубленка удлиненная с искусственным мехом под овчину,,пальто,11384,,RUB,белый,,женский,https://www.wildberries.ru/catalog/289646227/detail.aspx,https://basket-18.wbbasket.ru/vol2896/part289646/289646227/images/big/1.webp,true,model,natural,2026-07-16
138066185,Дублёнка демисезонная весна,МОDНЫЙ МЕХ,пальто,9498,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/138066185/detail.aspx,https://basket-10.wbbasket.ru/vol1380/part138066/138066185/images/big/1.webp,true,model,natural,2026-07-16
180306856,Косуха Дубленка зимняя авиатор короткая,MulluMix,пальто,8180,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/180306856/detail.aspx,https://basket-12.wbbasket.ru/vol1803/part180306/180306856/images/big/1.webp,true,model,natural,2026-07-16
188403670,Дублёнка демисезонная весна,МОDНЫЙ МЕХ,пальто,9498,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/188403670/detail.aspx,https://basket-12.wbbasket.ru/vol1884/part188403/188403670/images/big/1.webp,true,model,natural,2026-07-16
259922536,Дубленка зимняя натуральная из овчины,Alessandro Pelle,пальто,50068,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/259922536/detail.aspx,https://basket-16.wbbasket.ru/vol2599/part259922/259922536/images/big/1.webp,true,model,natural,2026-07-16
695216642,Пиджак оверсайз удлиненный блейзер жакет в цветочек,VneVremeni,пиджак,7300,,RUB,синий,,женский,https://www.wildberries.ru/catalog/695216642/detail.aspx,https://basket-33.wbbasket.ru/vol6952/part695216/695216642/images/big/1.webp,true,model,classic,2026-07-16
896893556,Пиджак оверсайз удлиненный блейзер жакет в цветочек,VneVremeni,пиджак,7581,,RUB,белый,,женский,https://www.wildberries.ru/catalog/896893556/detail.aspx,https://basket-39.wbbasket.ru/vol8968/part896893/896893556/images/big/1.webp,true,packshot,classic,2026-07-16
471990537,Жакет укороченный твидовый,MONAFI GLOW,пиджак,4783,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/471990537/detail.aspx,https://basket-26.wbbasket.ru/vol4719/part471990/471990537/images/big/1.webp,true,model,classic,2026-07-16
758574746,Труакар из шерстяной ткани на полной подкладке,LALIS,одежда,5343,,RUB,серый,,женский,https://www.wildberries.ru/catalog/758574746/detail.aspx,https://basket-35.wbbasket.ru/vol7585/part758574/758574746/images/big/1.webp,true,packshot,classic,2026-07-16
252705443,Укороченный жакет пиджак больших размеров из шерсти трикотаж,МАРИЭЛЬ,пиджак,6182,,RUB,белый,,женский,https://www.wildberries.ru/catalog/252705443/detail.aspx,https://basket-16.wbbasket.ru/vol2527/part252705/252705443/images/big/1.webp,true,model,classic,2026-07-16
850475902,Пиджак оверсайз прямой свободного кроя,ELENDORA,пиджак,9161,,RUB,синий,,женский,https://www.wildberries.ru/catalog/850475902/detail.aspx,https://basket-38.wbbasket.ru/vol8504/part850475/850475902/images/big/1.webp,true,model,classic,2026-07-16
924127953,Пиджак женский приталенный удлиненный на завязках,KATY PRETTY,пиджак,2036,,RUB,черный,,женский,https://www.wildberries.ru/catalog/924127953/detail.aspx,https://basket-40.wbbasket.ru/vol9241/part924127/924127953/images/big/1.webp,true,model,classic,2026-07-16
924127954,Пиджак женский приталенный удлиненный на завязках,KATY PRETTY,пиджак,1976,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/924127954/detail.aspx,https://basket-40.wbbasket.ru/vol9241/part924127/924127954/images/big/1.webp,true,model,classic,2026-07-16
1094592603,Пиджак женский приталенный удлиненный на завязках,KATY PRETTY,пиджак,2395,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/1094592603/detail.aspx,https://basket-42.wbbasket.ru/vol10945/part1094592/1094592603/images/big/1.webp,true,model,classic,2026-07-16
804226731,Укороченный жакет драповый,SAINT SIN,пиджак,7265,,RUB,серый,,женский,https://www.wildberries.ru/catalog/804226731/detail.aspx,https://basket-37.wbbasket.ru/vol8042/part804226/804226731/images/big/1.webp,true,model,classic,2026-07-16
304882890,Пиджак прямой теплый оверсайз удлиненный,Alirasi,пиджак,3112,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/304882890/detail.aspx,https://basket-18.wbbasket.ru/vol3048/part304882/304882890/images/big/1.webp,true,model,classic,2026-07-16
264930877,Пиджак оверсайз блейзер прямой жакет удлиненный с шерстью,Peach Story,пиджак,4900,,RUB,черный,,женский,https://www.wildberries.ru/catalog/264930877/detail.aspx,https://basket-17.wbbasket.ru/vol2649/part264930/264930877/images/big/1.webp,true,model,classic,2026-07-16
531272533,Укороченный жакет с карманами,,пиджак,4509,,RUB,серый,,женский,https://www.wildberries.ru/catalog/531272533/detail.aspx,https://basket-28.wbbasket.ru/vol5312/part531272/531272533/images/big/1.webp,true,model,classic,2026-07-16
783799866,Пиджак укороченный оверсайз классический,OKSANA UTOVA BRAND,пиджак,12574,,RUB,серый,,женский,https://www.wildberries.ru/catalog/783799866/detail.aspx,https://basket-36.wbbasket.ru/vol7837/part783799/783799866/images/big/1.webp,true,model,classic,2026-07-16
484715325,Рубашка муслин летняя,Одежда Walvis,рубашка,2708,,RUB,черный,,женский,https://www.wildberries.ru/catalog/484715325/detail.aspx,https://basket-26.wbbasket.ru/vol4847/part484715/484715325/images/big/1.webp,true,model,classic natural,2026-07-16
239612805,Хлопковая рубашка в полоску оверсайз,NA_SEBE_FOCUS,рубашка,2776,,RUB,голубой,,женский,https://www.wildberries.ru/catalog/239612805/detail.aspx,https://basket-15.wbbasket.ru/vol2396/part239612/239612805/images/big/1.webp,true,model,classic natural,2026-07-16
873220617,Рубашка оверсайз тонкая летняя,,рубашка,1592,,RUB,белый,,женский,https://www.wildberries.ru/catalog/873220617/detail.aspx,https://basket-38.wbbasket.ru/vol8732/part873220/873220617/images/big/1.webp,true,model,classic natural,2026-07-16
690899181,Рубашка в полоску с кружевом хлопок,OHAYA,рубашка,1617,,RUB,голубой,,женский,https://www.wildberries.ru/catalog/690899181/detail.aspx,https://basket-33.wbbasket.ru/vol6908/part690899/690899181/images/big/1.webp,true,model,classic natural,2026-07-16
239613407,Хлопковая рубашка в полоску оверсайз,NA_SEBE_FOCUS,рубашка,2559,,RUB,белый,,женский,https://www.wildberries.ru/catalog/239613407/detail.aspx,https://basket-15.wbbasket.ru/vol2396/part239613/239613407/images/big/1.webp,true,model,classic natural,2026-07-16
67228495,Рубашка голубая оверсайз классическая хлопок для офиса,MIOME,рубашка,2379,,RUB,голубой,,женский,https://www.wildberries.ru/catalog/67228495/detail.aspx,https://basket-04.wbbasket.ru/vol672/part67228/67228495/images/big/1.webp,true,model,classic natural,2026-07-16
213111048,Хлопковая рубашка в полоску оверсайз летняя,COSMO BRAND,рубашка,2320,,RUB,голубой,,женский,https://www.wildberries.ru/catalog/213111048/detail.aspx,https://basket-14.wbbasket.ru/vol2131/part213111/213111048/images/big/1.webp,true,packshot,classic natural,2026-07-16
494807116,Рубашка в полоску оверсайз для офиса и школы,ilookhome,рубашка,1869,,RUB,белый,,женский,https://www.wildberries.ru/catalog/494807116/detail.aspx,https://basket-27.wbbasket.ru/vol4948/part494807/494807116/images/big/1.webp,true,model,classic natural,2026-07-16
396043253,Рубашка оверсайз прозрачная летняя,INLITE,рубашка,1516,,RUB,белый,,женский,https://www.wildberries.ru/catalog/396043253/detail.aspx,https://basket-23.wbbasket.ru/vol3960/part396043/396043253/images/big/1.webp,true,model,classic natural,2026-07-16
809653261,Рубашка летняя прозрачная для пляжа,INLITE,рубашка,1550,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/809653261/detail.aspx,https://basket-37.wbbasket.ru/vol8096/part809653/809653261/images/big/1.webp,true,model,classic natural,2026-07-16
494807118,Рубашка в полоску оверсайз для офиса и школы,ilookhome,рубашка,2051,,RUB,белый,,женский,https://www.wildberries.ru/catalog/494807118/detail.aspx,https://basket-27.wbbasket.ru/vol4948/part494807/494807118/images/big/1.webp,true,model,classic natural,2026-07-16
690902280,Рубашка в полоску нарядная,OHAYA,рубашка,1600,,RUB,красный,,женский,https://www.wildberries.ru/catalog/690902280/detail.aspx,https://basket-33.wbbasket.ru/vol6909/part690902/690902280/images/big/1.webp,true,model,classic natural,2026-07-16
918830680,Рубашка летняя легкая туника парео пляжное хлопок 100%,Zella,рубашка,1751,,RUB,белый,,женский,https://www.wildberries.ru/catalog/918830680/detail.aspx,https://basket-40.wbbasket.ru/vol9188/part918830/918830680/images/big/1.webp,true,model,classic natural,2026-07-16
116570126,Рубашка оверсайз с длинным рукавом хлопок,Cassa Marina,рубашка,2682,,RUB,голубой,,женский,https://www.wildberries.ru/catalog/116570126/detail.aspx,https://basket-08.wbbasket.ru/vol1165/part116570/116570126/images/big/1.webp,true,model,classic natural,2026-07-16
434566805,Джемпер женский 100% шерсть мериноса,R&I,трикотаж,3316,,RUB,фиолетовый,,женский,https://www.wildberries.ru/catalog/434566805/detail.aspx,https://basket-24.wbbasket.ru/vol4345/part434566/434566805/images/big/1.webp,true,model,natural classic,2026-07-16
302649891,Джемпер женский 100% шерсть мериноса,R&I,трикотаж,3373,,RUB,желтый,,женский,https://www.wildberries.ru/catalog/302649891/detail.aspx,https://basket-18.wbbasket.ru/vol3026/part302649/302649891/images/big/1.webp,true,model,natural classic,2026-07-16
542508092,Джемпер женский 100% шерсть мериноса,,трикотаж,3479,,RUB,черный,,женский,https://www.wildberries.ru/catalog/542508092/detail.aspx,https://basket-28.wbbasket.ru/vol5425/part542508/542508092/images/big/1.webp,true,model,natural classic,2026-07-16
6611472,Джемпер 100% шерсть мериноса,R&I,трикотаж,3316,,RUB,серый,,женский,https://www.wildberries.ru/catalog/6611472/detail.aspx,https://basket-01.wbbasket.ru/vol66/part6611/6611472/images/big/1.webp,true,model,natural classic,2026-07-16
434533827,Джемпер женский 100% шерсть мериноса,R&I,трикотаж,3316,,RUB,розовый,,женский,https://www.wildberries.ru/catalog/434533827/detail.aspx,https://basket-24.wbbasket.ru/vol4345/part434533/434533827/images/big/1.webp,true,model,natural classic,2026-07-16
434533820,Джемпер женский 100% шерсть мериноса,R&I,трикотаж,3316,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/434533820/detail.aspx,https://basket-24.wbbasket.ru/vol4345/part434533/434533820/images/big/1.webp,true,model,natural classic,2026-07-16
505703024,Базовый однотонный джемпер с шерстью и кашемиром,Baon,трикотаж,3814,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/505703024/detail.aspx,https://basket-27.wbbasket.ru/vol5057/part505703/505703024/images/big/1.webp,true,model,natural classic,2026-07-16
434516720,Джемпер женский 100% шерсть мериноса,R&I,трикотаж,3316,,RUB,фиолетовый,,женский,https://www.wildberries.ru/catalog/434516720/detail.aspx,https://basket-24.wbbasket.ru/vol4345/part434516/434516720/images/big/1.webp,true,model,natural classic,2026-07-16
507462769,Вязаный женский джемпер шерстяной,Zolla,трикотаж,1710,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/507462769/detail.aspx,https://basket-27.wbbasket.ru/vol5074/part507462/507462769/images/big/1.webp,true,model,natural classic,2026-07-16
326232823,Джемпер женский 100% шерсть мериноса,,трикотаж,3479,,RUB,красный,,женский,https://www.wildberries.ru/catalog/326232823/detail.aspx,https://basket-19.wbbasket.ru/vol3262/part326232/326232823/images/big/1.webp,true,model,natural classic,2026-07-16
507462760,Вязаный женский джемпер шерстяной,Zolla,трикотаж,1819,,RUB,белый,,женский,https://www.wildberries.ru/catalog/507462760/detail.aspx,https://basket-27.wbbasket.ru/vol5074/part507462/507462760/images/big/1.webp,true,model,natural classic,2026-07-16
434533821,Джемпер женский 100% шерсть мериноса,R&I,трикотаж,3316,,RUB,фиолетовый,,женский,https://www.wildberries.ru/catalog/434533821/detail.aspx,https://basket-24.wbbasket.ru/vol4345/part434533/434533821/images/big/1.webp,true,model,natural classic,2026-07-16
483932964,Джемпер с шерстью мериноса,Norveg,трикотаж,2807,,RUB,черный,,женский,https://www.wildberries.ru/catalog/483932964/detail.aspx,https://basket-26.wbbasket.ru/vol4839/part483932/483932964/images/big/1.webp,true,model,natural classic,2026-07-16
6611476,Джемпер 100% шерсть мериноса,R&I,трикотаж,3316,,RUB,красный,,женский,https://www.wildberries.ru/catalog/6611476/detail.aspx,https://basket-01.wbbasket.ru/vol66/part6611/6611476/images/big/1.webp,true,model,natural classic,2026-07-16
271662149,Водолазка женская воротник стойка,Yarina,трикотаж,1533,,RUB,фиолетовый,,женский,https://www.wildberries.ru/catalog/271662149/detail.aspx,https://basket-17.wbbasket.ru/vol2716/part271662/271662149/images/big/1.webp,true,model,classic,2026-07-16
363412605,Водолазка черная шерстяная с горлом,Doctor TM,трикотаж,3103,,RUB,черный,,женский,https://www.wildberries.ru/catalog/363412605/detail.aspx,https://basket-21.wbbasket.ru/vol3634/part363412/363412605/images/big/1.webp,true,model,classic,2026-07-16
177861570,Водолазка косичка из кашемира,ELNITU,трикотаж,1949,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/177861570/detail.aspx,https://basket-12.wbbasket.ru/vol1778/part177861/177861570/images/big/1.webp,true,model,classic,2026-07-16
611854681,Водолазка темно-синего цвета вязаная с высоким горлом,Fizalis,трикотаж,1907,,RUB,синий,,женский,https://www.wildberries.ru/catalog/611854681/detail.aspx,https://basket-30.wbbasket.ru/vol6118/part611854/611854681/images/big/1.webp,true,model,classic,2026-07-16
10925984,Водолазка с коротким рукавом 100 % шерсть мериноса,R&I,трикотаж,3455,,RUB,белый,,женский,https://www.wildberries.ru/catalog/10925984/detail.aspx,https://basket-01.wbbasket.ru/vol109/part10925/10925984/images/big/1.webp,true,model,classic,2026-07-16
781978274,Свитер из мягкой 100% шерсти,Gerry Ross,трикотаж,7856,,RUB,черный,,женский,https://www.wildberries.ru/catalog/781978274/detail.aspx,https://basket-36.wbbasket.ru/vol7819/part781978/781978274/images/big/1.webp,true,model,classic,2026-07-16
115469914,Кашемировая водолазка с горлом,JA&VI,трикотаж,2927,,RUB,белый,,женский,https://www.wildberries.ru/catalog/115469914/detail.aspx,https://basket-08.wbbasket.ru/vol1154/part115469/115469914/images/big/1.webp,true,model,classic,2026-07-16
265253319,Водолазка без горла теплая шерстяная,Vittoria Vicci,трикотаж,1640,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/265253319/detail.aspx,https://basket-17.wbbasket.ru/vol2652/part265253/265253319/images/big/1.webp,true,model,classic,2026-07-16
484426049,Водолазка 100% шерсть мериноса Cash Touch,Norveg,трикотаж,8461,,RUB,белый,,женский,https://www.wildberries.ru/catalog/484426049/detail.aspx,https://basket-26.wbbasket.ru/vol4844/part484426/484426049/images/big/1.webp,true,model,classic,2026-07-16
355315814,Водолазка с коротким рукавом 100% шерсть мериноса,,трикотаж,3512,,RUB,розовый,,женский,https://www.wildberries.ru/catalog/355315814/detail.aspx,https://basket-21.wbbasket.ru/vol3553/part355315/355315814/images/big/1.webp,true,model,classic,2026-07-16
556474275,Серая водолазка вязаная с высоким горлом,Fizalis,трикотаж,1907,,RUB,серый,,женский,https://www.wildberries.ru/catalog/556474275/detail.aspx,https://basket-29.wbbasket.ru/vol5564/part556474/556474275/images/big/1.webp,true,model,classic,2026-07-16
42195782,Джемпер с горлом теплый полуприталенный трикотаж вискоза,Sun&Art,трикотаж,2542,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/42195782/detail.aspx,https://basket-03.wbbasket.ru/vol421/part42195/42195782/images/big/1.webp,true,model,classic,2026-07-16
484426051,Водолазка 100% шерсть мериноса Cash Touch,Norveg,трикотаж,8351,,RUB,черный,,женский,https://www.wildberries.ru/catalog/484426051/detail.aspx,https://basket-26.wbbasket.ru/vol4844/part484426/484426051/images/big/1.webp,true,model,classic,2026-07-16
195665613,Водолазка кашемир с горлом теплая,ПАРФИННЕ,трикотаж,1513,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/195665613/detail.aspx,https://basket-13.wbbasket.ru/vol1956/part195665/195665613/images/big/1.webp,true,model,classic,2026-07-16
295594911,Брюки классические прямые,TIGER stl,брюки,2492,,RUB,серый,,женский,https://www.wildberries.ru/catalog/295594911/detail.aspx,https://basket-18.wbbasket.ru/vol2955/part295594/295594911/images/big/1.webp,true,model,classic,2026-07-16
1223703273,Брюки прямые со стрелкой,MOIJE,брюки,1853,,RUB,черный,,женский,https://www.wildberries.ru/catalog/1223703273/detail.aspx,https://basket-44.wbbasket.ru/vol12237/part1223703/1223703273/images/big/1.webp,true,model,classic,2026-07-16
58253040,Брюки классические прямые с высокой посадкой,GLDELUXE,брюки,2375,,RUB,черный,,женский,https://www.wildberries.ru/catalog/58253040/detail.aspx,https://basket-04.wbbasket.ru/vol582/part58253/58253040/images/big/1.webp,true,model,classic,2026-07-16
549167249,Брюки классические прямые со стрелками,a'Tani,брюки,2085,,RUB,черный,,женский,https://www.wildberries.ru/catalog/549167249/detail.aspx,https://basket-28.wbbasket.ru/vol5491/part549167/549167249/images/big/1.webp,true,packshot,classic,2026-07-16
933508374,Брюки классические прямые с высокой посадкой,GLAUREN,брюки,2124,,RUB,коричневый,,женский,https://www.wildberries.ru/catalog/933508374/detail.aspx,https://basket-40.wbbasket.ru/vol9335/part933508/933508374/images/big/1.webp,true,packshot,classic,2026-07-16
769002487,Брюки палаццо широкие на резинке со стрелками,FLOY,брюки,1878,,RUB,черный,,женский,https://www.wildberries.ru/catalog/769002487/detail.aspx,https://basket-36.wbbasket.ru/vol7690/part769002/769002487/images/big/1.webp,true,packshot,classic,2026-07-16
145736022,Брюки палаццо классические с высокой посадкой,LSL,брюки,2539,,RUB,черный,,женский,https://www.wildberries.ru/catalog/145736022/detail.aspx,https://basket-10.wbbasket.ru/vol1457/part145736/145736022/images/big/1.webp,true,model,classic,2026-07-16
1014448933,Брюки летние классические,Nat.Ti style,брюки,2143,,RUB,зеленый,,женский,https://www.wildberries.ru/catalog/1014448933/detail.aspx,https://basket-41.wbbasket.ru/vol10144/part1014448/1014448933/images/big/1.webp,true,model,classic,2026-07-16
820785756,Брюки палаццо,ELENDORA,брюки,3372,,RUB,черный,,женский,https://www.wildberries.ru/catalog/820785756/detail.aspx,https://basket-37.wbbasket.ru/vol8207/part820785/820785756/images/big/1.webp,true,packshot,classic,2026-07-16
813323957,Брюки прямые классические палаццо с высокой посадкой,FIRST STYLE,брюки,1889,,RUB,черный,,женский,https://www.wildberries.ru/catalog/813323957/detail.aspx,https://basket-37.wbbasket.ru/vol8133/part813323/813323957/images/big/1.webp,true,model,classic,2026-07-16
1013241997,Брюки палаццо широкие на резинке со стрелками,FLOY,брюки,1629,,RUB,белый,,женский,https://www.wildberries.ru/catalog/1013241997/detail.aspx,https://basket-41.wbbasket.ru/vol10132/part1013241/1013241997/images/big/1.webp,true,model,classic,2026-07-16
881598209,Брюки палаццо с прошитой стрелкой с высокой посадкой,Kamilek,брюки,2643,,RUB,бежевый,,женский,https://www.wildberries.ru/catalog/881598209/detail.aspx,https://basket-39.wbbasket.ru/vol8815/part881598/881598209/images/big/1.webp,true,model,classic,2026-07-16
301106273,Брюки палаццо широкие прямые с прошитой стрелкой,SUCCESS MODE,брюки,5787,,RUB,черный,,женский,https://www.wildberries.ru/catalog/301106273/detail.aspx,https://basket-18.wbbasket.ru/vol3011/part301106/301106273/images/big/1.webp,true,model,classic,2026-07-16
